YEAR,LOC,BRAND,NAME,YIELD,TW,MOIST,HEAD,HT
1989,STI,,,37.21,43.92,,118.5,19.25
1989,STI,,,47.81,46.85,,123,25.25
1989,STI,,,46.6,45.77,,121.75,25
1989,STI,,,30.39,47.95,,124.5,26.75
1989,STI,,,20.77,45.58,,127.25,25.5
1989,STI,,,30.8,45.7,,121.5,21.25
1989,STI,,,6.83,46.72,,128.75,21.25
1989,STI,,,46.82,40.9,,120.75,20.5
1989,STI,,,45.95,43.95,,121.5,22.75
1989,STI,,,42.54,47.75,,119.25,24.25
1989,STI,,,7.12,44.72,,129.75,22.25
1990,BRD,,,55.32,61.85,,135.75,32
1990,BRD,,,49.69,62.13,,134.25,32
1990,BRD,,,49.68,61.63,,136.25,40.25
1990,BRD,,,55.94,60.9,,135.25,36.5
1990,BRD,,,44.52,61.97,,138,32
1990,BRD,,,45.52,62.35,,137.25,32.5
1990,BRD,,,48.1,62.47,,138.75,34.5
1990,BRD,,,57.32,62.35,,137.5,33
1990,BRD,,,50.08,61.33,,137,38.5
1990,BRD,,,50.85,59.92,,140.5,38.75
1990,BRD,,,36.18,61.45,,138.25,34.5
1990,BRD,,,43.58,60.65,,137.75,41
1990,BRD,,,46.35,60.52,,138.25,39.5
1990,BRD,,,49.91,59.58,,134,31.25
1990,BRD,,,43.46,62.43,,134,31
1990,BRD,,,52.35,62.25,,135.5,29.25
1990,BRD,,,50.54,61.55,,135.5,28.75
1990,BRD,,,60.09,59.63,,139,34
1990,BRD,,,47.85,63.35,,134,29.25
1990,BRD,,,52.6,64.08,,138,33
1990,BRD,,,46.04,62.05,,135.75,29.25
1990,BRD,,,53.74,60.57,,137.5,33.5
1990,BRD,,,50.67,62.75,,136,36.75
1990,BRD,,,52.53,60.1,,136.75,35
1990,BRD,,,49.33,60.8,,135.75,36.25
1990,BRD,,,55,61.6,,136.25,33
1990,BRD,,,48.54,60.58,,138.25,35
1990,BRD,,,57.26,60.63,,131.5,33.75
1990,BRD,,,59.55,63.95,,135.25,33.25
1990,BRD,,,53.3,61.22,,136.5,33.25
1990,BRD,,,48.11,61.8,,139.25,36.5
1990,BRD,,,44.87,60.15,,135,30.75
1990,BRD,,,56.32,60.8,,135,34.5
1990,BRD,,,45.99,60.1,,137.5,35.5
1990,BRD,,,50.55,61.43,,136.43,34.11
1990,BRD,,,58.23,60.75,,134,36
1990,ELDF,,,61.03,60.27,,134.25,35
1990,ELDF,,,54.95,62.2,,134.75,34.75
1990,ELDF,,,48.11,60.47,,137.5,39.25
1990,ELDF,,,55.99,61.67,,135,39
1990,ELDF,,,59.32,59.28,,135.75,44.25
1990,ELDF,,,60.36,62.3,,130.75,29.75
1990,ELDF,,,56.51,60.8,,130.75,33.5
1990,ELDF,,,52.89,61.42,,135.25,38
1990,ELDF,,,58.35,58.5,,136.75,39.75
1990,ELDF,,,58.86,59,,135.75,37.5
1990,ELDF,,,50.11,61.58,,135,45.75
1990,ELDF,,,52.77,60.05,,136.25,39.25
1990,ELDF,,,67.27,62.22,,133.75,33.25
1990,ELDF,,,40.34,62.67,,129,33.75
1990,ELDF,,,55.23,61.6,,134.5,43
1990,ELDF,,,43.48,59.7,,138,40.5
1990,ELDF,,,52.66,59.95,,135.5,42
1990,ELDF,,,57.39,61.5,,134.5,33.75
1990,ELDF,,,61.63,61.65,,135.75,33.5
1990,ELDF,,,56.26,60.92,,134.41,37.62
1990,ELDF,,,46.4,62.63,,136.5,44.25
1990,ELDF,,,58.88,61.9,,132.5,36.75
1990,ELDF,,,59.28,61.93,,130.5,32.5
1990,ELDF,,,64.07,61.3,,135,33.5
1990,ELDF,,,53.08,62.08,,134.75,38.75
1990,ELDF,,,63.14,60,,133.25,35.75
1990,ELDF,,,62.9,62.53,,134,37.5
1990,ELDF,,,59.34,61.4,,134.75,36.25
1990,ELDF,,,55.94,60.43,,135.75,39.25
1990,ELDF,,,60.35,60.7,,131,36.25
1990,ELDF,,,57.38,59.55,,135,36
1990,ELDF,,,53.4,58.77,,136.75,37.25
1990,ELDF,,,51.47,60.08,,135.75,41
1990,ELDF,,,58.22,62.43,,131.5,36.75
1990,ELDF,,,59.83,60.2,,135,35.75
1990,ELDF,,,51.46,60.67,,132,35.25
1990,FND,,,51.73,58.22,,141,32.25
1990,FND,,,49.96,57.63,,142,38.75
1990,FND,,,59.6,57.45,,140.5,32.75
1990,FND,,,53.11,56.13,,141.75,34.25
1990,FND,,,45.19,56.15,,145.75,35
1990,FND,,,51.8,57.9,,144,36
1990,FND,,,45.56,56.92,,143.75,38
1990,FND,,,54.95,54.38,,141.75,32
1990,FND,,,57.27,57.85,,139.75,31.25
1990,FND,,,50.8,56.88,,142.75,35.5
1990,FND,,,59.05,57.95,,141.25,32
1990,FND,,,54.99,55.02,,143.25,36
1990,FND,,,63.33,54.43,,141.75,33.75
1990,FND,,,53.23,59.27,,139.75,32.5
1990,FND,,,52.92,56.45,,141.75,33
1990,FND,,,52.93,56.9,,142,37.25
1990,FND,,,50.62,54.83,,143.75,33
1990,FND,,,54.21,56.25,,143,34.25
1990,FND,,,53.07,57.7,,140,34.5
1990,FND,,,52.13,58.45,,141.25,36.25
1990,FND,,,48.66,56.9,,143.75,28.5
1990,FND,,,52.46,56.22,,141,33.25
1990,FND,,,63.45,58.73,,142.5,31.25
1990,FND,,,53.86,56.89,,141.88,34.07
1990,FND,,,56.81,55.68,,143.75,34.75
1990,FND,,,62.89,59.6,,139,33.5
1990,FND,,,57.56,56.42,,140.5,33
1990,FND,,,47.34,57.1,,140.5,34
1990,FND,,,46.19,57.88,,142.5,38.5
1990,FND,,,54.75,54.83,,143.75,36
1990,FND,,,53.36,55.72,,142,36.75
1990,FND,,,59.94,57.53,,139,33.25
1990,FND,,,28.14,56.77,,138.75,22
1990,FRD,,,29.37,57,,136.25,26.5
1990,FRD,,,31.89,58.63,,132.5,31
1990,FRD,,,29.91,57,,138.5,33.5
1990,FRD,,,35.26,56.75,,134.25,31.25
1990,FRD,,,33.54,56,,139.5,33.25
1990,FRD,,,41.97,56.5,,136.75,31.5
1990,FRD,,,41.77,60.25,,134.75,31.75
1990,FRD,,,35.45,57.25,,137,31.5
1990,FRD,,,29.1,56.13,,139,29.25
1990,FRD,,,27.46,55,,139.25,31
1990,FRD,,,37.28,60.38,,133.5,30.25
1990,FRD,,,37.28,58.13,,139.5,29.25
1990,FRD,,,25.26,56.75,,134.25,30.25
1990,FRD,,,34.91,58.25,,134,26.75
1990,FRD,,,25.27,58.25,,139.75,28.25
1990,FRD,,,32.66,57.18,,136.2,31.6
1990,FRD,,,34.68,57.63,,136.75,31.5
1990,FRD,,,35.34,58.88,,136,34.25
1990,FRD,,,28.63,57,,136.25,31.5
1990,FRD,,,27.94,57.63,,138.75,37.75
1990,FRD,,,29.12,57.38,,135.75,37.75
1990,FRD,,,29.81,57.63,,135,36.25
1990,FRD,,,21.95,53.5,,135.5,28.25
1990,FRD,,,32.31,56.88,,135.75,30.75
1990,FRD,,,33.71,55.13,,137,27.75
1990,FRD,,,32.04,57.75,,136,35
1990,FRD,,,40.66,59.67,,135,30.5
1990,FRD,,,39.02,56,,137.5,34
1990,FRD,,,33.85,56.63,,135.75,33.75
1990,FRD,,,35.83,54.5,,133.75,29.75
1990,FRD,,,32.73,53,,133.5,31.25
1990,FRD,,,29.28,58.13,,139.5,33.25
1990,FRD,,,23.36,56,,138.75,37
1990,FRD,,,30.85,53.63,,138.25,32.25
1990,FRD,,,23,62,,118,40.75
1990,FRD,,,36.3,56.5,,134.5,32
1990,FRD,,,28.87,57.25,,138.25,35.25
1990,FRD,,,40.9,58.13,,136,29.75
1990,FRD,,,36.12,58.38,,135.75,28.75
1990,FRD,,,37.72,59.5,,132.25,26.25
1990,FRD,,,39.53,55.13,,137.5,32
1990,FRD,,,32.81,57.13,,138,34.25
1990,FRD,,,29.71,60.88,,132.5,28
1990,GRD,,,34.53,60.85,,143,30.25
1990,GRD,,,35.4,61.82,,144,24
1990,GRD,,,35.15,59.45,,142.75,26.5
1990,GRD,,,35.73,62.53,,141,27.25
1990,GRD,,,41.05,61.18,,141.75,24.5
1990,GRD,,,38.5,60.97,,145.75,26.75
1990,GRD,,,34.02,59.95,,142.5,27.75
1990,GRD,,,45.38,60.7,,142.5,28.5
1990,GRD,,,37.92,60.92,,142.75,28.75
1990,GRD,,,34.71,60.6,,143.25,24.75
1990,GRD,,,42.17,60.95,,143,26.25
1990,GRD,,,37.88,60.72,,142.69,27.78
1990,GRD,,,38.83,58.8,,144,28.5
1990,GRD,,,37.34,61.2,,140.25,26.75
1990,GRD,,,34.1,62.05,,141.5,24.5
1990,GRD,,,39.02,61,,141,32.75
1990,GRD,,,35.07,62,,144.5,29.25
1990,GRD,,,42,62.07,,142.25,27.25
1990,GRD,,,39.67,61.65,,142.25,26.25
1990,GRD,,,38.25,58.2,,141.5,27
1990,GRD,,,34.18,60.38,,143.5,31.25
1990,GRD,,,36.93,58.68,,144.25,27.75
1990,GRD,,,39.89,60.43,,144.25,28.5
1990,GRD,,,42.4,60.25,,144.75,32
1990,GRD,,,38.45,60.6,,136.75,22.75
1990,GRD,,,42.58,60.32,,140,31.5
1990,GRD,,,33.33,59.85,,143.25,31.25
1990,GRD,,,37.74,61.1,,142.75,26.5
1990,GRD,,,38.51,60.75,,141.25,25.5
1990,GRD,,,42.71,61.38,,140.75,27
1990,GRD,,,38.34,61.15,,140.25,28.5
1990,GRD,,,31.33,59.53,,146.75,28.5
1990,GRD,,,34.75,60.4,,145.25,28.25
1990,GRD,,,40.72,62.58,,144,33.25
1990,GRD,,,39.69,62.55,,143.25,27.75
1990,GRD,,,35.46,58.35,,143.75,24.5
1990,GRI,,,76.26,55.9,,143.75,37
1990,GRI,,,61.3,52.78,,145.25,39.5
1990,GRI,,,57.25,55.07,,146,39.5
1990,GRI,,,59.84,53.3,,146.25,39.25
1990,GRI,,,44.15,49.55,,149.75,41.25
1990,GRI,,,56.16,53,,147.5,41.5
1990,GRI,,,44.71,49.83,,149,42
1990,GRI,,,69.75,53.55,,147,36.5
1990,GRI,,,74.89,58.17,,143.75,37.5
1990,GRI,,,56.19,50.47,,147.25,39.5
1990,GRI,,,48.69,52.3,,149,43.5
1990,GRI,,,68.29,55.05,,146,36.25
1990,GRI,,,51.29,52.32,,146.5,40.25
1990,GRI,,,59.5,54.63,,146.75,39.25
1990,GRI,,,48.57,52.32,,147,43.75
1990,GRI,,,58.48,52.15,,146.25,37.75
1990,GRI,,,58.71,53.72,,148.5,37.25
1990,GRI,,,60.06,53.63,,146.55,39.01
1990,GRI,,,76.94,54.07,,144.25,36.25
1990,GRI,,,65.55,52.9,,145.5,36.5
1990,GRI,,,48.34,48.45,,148.5,41.25
1990,GRI,,,61.06,54.72,,146.75,38.25
1990,GRI,,,77.03,56.88,,141.25,33
1990,GRI,,,52.09,56.5,,147,42
1990,GRI,,,43.5,54.9,,150,43
1990,GRI,,,44.63,54.9,,151,44.5
1990,GRI,,,73.21,56.47,,143.25,34.25
1990,GRI,,,65.3,53.95,,146.75,37
1990,GRI,,,69.9,55.28,,147,37.5
1990,GRI,,,67.92,51.78,,143.25,38
1990,HVD,,,23.18,52.75,,147.25,35.5
1990,HVD,,,22,57.45,,117.5,36.5
1990,HVD,,,19.75,56.92,,146.5,31.5
1990,HVD,,,23.49,55.6,,144.75,36
1990,HVD,,,24.49,56.65,,146,39.5
1990,HVD,,,20.76,55.15,,146.45,35
1990,HVD,,,19.3,57.38,,148.75,30.25
1990,HVD,,,21.61,55.75,,144,29.25
1990,HVD,,,18.36,54.65,,146,30.5
1990,HVD,,,16.91,54.97,,147.5,31.5
1990,HVD,,,25.79,57.17,,145.75,38.75
1990,HVD,,,19.37,53.45,,148.25,33
1990,HVD,,,22.42,54.05,,146.25,36
1990,HVD,,,27.42,57.27,,145.5,37
1990,HVD,,,18.66,55.63,,145.75,33.5
1990,HVD,,,28.53,57.1,,144,34.75
1990,HVD,,,9.65,51.48,,146.5,30.5
1990,HVD,,,23.82,53.6,,145.75,34.25
1990,HVD,,,14.69,54.67,,151,40
1990,HVD,,,15.66,54,,148,35.5
1990,HVD,,,24.43,52.95,,145,32.25
1990,HVD,,,27.06,54.67,,143,29
1990,HVD,,,26.6,54.63,,144.5,36.5
1990,HVD,,,21.34,53.5,,145.5,35
1990,HVD,,,14.86,56.58,,151.25,40
1990,HVD,,,18.68,56,,147.25,40
1990,HVD,,,18.14,56.3,,147,40
1990,HVD,,,14.7,53.73,,149,33.75
1990,LBD,,,16.15,51.27,,129,38.67
1990,LBD,,,10.39,51.8,,135,38.33
1990,LBD,,,9.76,54.5,,135,38
1990,LBD,,,30.12,55.47,,129,35.67
1990,LBD,,,26.91,53.43,,128,35.67
1990,LBD,,,33.23,55.63,,130,39
1990,LBD,,,25.68,51.87,,125,35.33
1990,LBD,,,30.29,54.23,,129,35.33
1990,LBD,,,21.94,52.87,,126,35.67
1990,LBD,,,24.88,53.47,,125,33.67
1990,LBD,,,29.06,52.87,,128.33,36
1990,LBD,,,24.5,50.9,,127.33,35.67
1990,LBD,,,22.97,52.59,,128.1,35.17
1990,LBD,,,23.08,55.97,,125,30.67
1990,LBD,,,11.02,49.63,,131.67,36
1990,LBD,,,37,52.07,,127,36
1990,LBD,,,22.3,51.73,,128,33
1990,LBD,,,25.45,53.13,,124,29.33
1990,LBD,,,38.92,50.23,,129,36
1990,LBD,,,15.24,50.17,,125,33
1990,LBD,,,32.89,53.6,,127.33,35.67
1990,LBD,,,24.8,55.13,,128,38.33
1990,LBD,,,16.64,49.53,,126.67,34
1990,LBD,,,22.16,53.1,,131.33,36.67
1990,LBD,,,23,51.97,,111.25,38.25
1990,LBD,,,24.4,49.2,,126,34.67
1990,LBD,,,25.88,52.9,,127,37.33
1990,LBD,,,28.82,53.9,,128.33,36.67
1990,LBD,,,21.73,52.57,,127,35
1990,LBD,,,16.42,51.03,,126,33.33
1990,LBD,,,20.44,53.2,,128,33
1990,LBD,,,26.92,54.27,,127,35.33
1990,LBD,,,21.79,52.1,,127,36
1990,LBD,,,21.89,50.63,,124,34.33
1990,LBD,,,18.93,55.23,,128.33,34.67
1990,LBD,,,22.26,52.43,,128,36.33
1990,LBD,,,18.79,45.6,,134.33,34.67
1990,LBD,,,21.93,55.87,,128,36.33
1990,LBD,,,26.01,55.53,,131,35
1990,LBD,,,16.47,52.53,,128.67,30.67
1990,LBD,,,23.26,53.7,,124.33,29.33
1990,LBD,,,19.31,55.87,,134.33,34.33
1990,LBD,,,14.39,50.87,,128,39
1990,RLD,,,46.53,56.35,,135.25,34.5
1990,RLD,,,50.05,57.38,,136.5,45.75
1990,RLD,,,44.42,51.9,,136.5,40.25
1990,RLD,,,52.95,57.92,,133,38.75
1990,RLD,,,53.63,57.69,,134.76,40.13
1990,RLD,,,57.6,61.25,,136,38.75
1990,RLD,,,55.2,60.65,,132.75,33.75
1990,RLD,,,47.1,56.95,,135,35.5
1990,RLD,,,52.55,57.1,,135.75,36.5
1990,RLD,,,58,60.88,,135.5,42.5
1990,RLD,,,53.98,57.05,,136.5,40.5
1990,RLD,,,55.97,60.43,,134,38.75
1990,RLD,,,48.6,56.58,,135,41.25
1990,RLD,,,55.7,57.22,,134.5,38
1990,RLD,,,63.45,57.2,,133.25,40.25
1990,RLD,,,51.93,54.8,,137.25,44.75
1990,RLD,,,39.35,56.32,,137,44
1990,RLD,,,60.13,58.95,,135.25,42.25
1990,RLD,,,44.47,57.9,,136.25,40.75
1990,RLD,,,50.45,58,,136.25,47
1990,RLD,,,49.6,59.25,,136.5,48.75
1990,RLD,,,58.45,57.3,,135.5,43.75
1990,RLD,,,57.57,56.53,,130.75,33.75
1990,RLD,,,65.95,58.47,,130.75,39.75
1990,RLD,,,61.85,56.68,,133.75,38.5
1990,RLD,,,62.2,57.2,,130.25,38.25
1990,RLD,,,46.83,56.28,,135.75,42.25
1990,RLD,,,51.75,59.05,,133.5,32
1990,RLD,,,50.43,60.55,,133.5,37.25
1990,RLD,,,38.38,57.8,,136.75,46
1990,RLD,,,68.45,57.05,,134.75,40.25
1990,RLD,,,63.83,58.25,,135.25,44.25
1990,RLD,,,52.58,56.85,,133.75,35.5
1990,RND,,,33.13,55.52,,133.5,32
1990,RND,,,34.71,53.08,,133.25,29.75
1990,RND,,,30.03,53.07,,137,33.5
1990,RND,,,38.26,53.83,,135,37.25
1990,RND,,,27.63,50.63,,138.25,34
1990,RND,,,27.34,53.5,,138.5,49.25
1990,RND,,,36.15,53.97,,135,45.5
1990,RND,,,29.44,52.97,,136,42.5
1990,RND,,,31.18,52.61,,135.93,37.31
1990,RND,,,27.27,47.57,,137.25,37.75
1990,RND,,,28.66,54.03,,137.25,33.5
1990,RND,,,36.4,61.55,,121.75,49
1990,RND,,,33.33,53.33,,136,32.75
1990,RND,,,36.06,51.95,,136,34
1990,RND,,,30.55,54.6,,134.5,35.75
1990,RND,,,25.21,52.5,,137.75,39.25
1990,RND,,,35.61,55.33,,135.5,49
1990,RND,,,36.15,50.22,,137,37
1990,RND,,,21.31,47.5,,133.75,35.75
1990,RND,,,24,50.08,,137,36
1990,RND,,,27.06,51.88,,137.75,32.25
1990,RND,,,36.54,53.63,,135,41
1990,RND,,,28.04,48.02,,134.5,35.75
1990,RND,,,33.04,54.8,,136,36.25
1990,RND,,,37.54,55.85,,133.25,38
1990,RND,,,30.51,53.1,,135,37.25
1990,RND,,,21.11,47.4,,139.5,35
1990,RND,,,36.9,56.15,,134.25,35.5
1990,RND,,,26.26,52.4,,137.75,40
1990,RND,,,34.35,50.47,,135.5,34.5
1990,RND,,,32.73,53.8,,138.25,36
1990,RPD,,,73.81,55.27,,139.11,39.72
1990,RPD,,,70.94,59.08,,134.5,41
1990,RPD,,,64.88,55.63,,136,37
1990,RPD,,,58.88,52.9,,136,38.25
1990,RPD,,,89.09,54.95,,140,44.5
1990,RPD,,,83.98,54.32,,140,42.5
1990,RPD,,,78.94,56.13,,140,41.25
1990,RPD,,,86.99,52.05,,140,40.25
1990,RPD,,,80.38,55.18,,138.5,39
1990,RPD,,,68.04,54.08,,136,40
1990,RPD,,,75.65,55.7,,142,37
1990,RPD,,,65.73,57.35,,140.5,34.5
1990,RPD,,,68.92,53.88,,135,34.5
1990,RPD,,,77.15,54.52,,142,35.5
1990,RPD,,,64.65,53.88,,140.5,38.75
1990,RPD,,,84.97,53.13,,140,36.75
1990,RPD,,,73.96,54.1,,141.5,47.5
1990,RPD,,,64.3,54.03,,139.5,39.75
1990,RPD,,,77.34,54.75,,141.25,36.75
1990,RPD,,,77,59.8,,129.25,30.5
1990,RPD,,,52.06,54.85,,132,36.5
1990,RPD,,,72.89,55.53,,140,43.5
1990,RPD,,,72.54,54.1,,142,44.5
1990,RPD,,,69.12,55.92,,139.75,35.75
1990,RPD,,,76.94,53.72,,136.75,35
1990,RPD,,,72.82,58.53,,134,31.5
1990,RPD,,,68.12,57.55,,135,28.25
1990,RPD,,,65.69,56.45,,140,43
1990,RPD,,,71.33,53.27,,140.5,38
1990,RPD,,,74.38,56.47,,140,41.5
1990,RPD,,,64.39,55.55,,136,36
1990,RPD,,,87.74,57.28,,141.5,42.75
1990,RPD,,,69.31,56,,140,42
1990,RPD,,,73.62,56.15,,142,50.75
1990,RPD,,,85.55,56.75,,141.25,46
1990,RPD,,,85.18,55.4,,141.5,43
1990,RPD,,,81.52,55.35,,141,44
1990,RPD,,,76.25,55.95,,140.5,46.5
1990,STD,,,69.37,56.72,,120.25,32.5
1990,STD,,,56.66,58.9,,129,40
1990,STD,,,61.08,58.07,,125.75,34.75
1990,STD,,,62.03,58.38,,129,38.5
1990,STD,,,57.09,59.1,,129.75,44.75
1990,STD,,,52.82,54.8,,129,38.25
1990,STD,,,52.61,54.97,,129.25,37
1990,STD,,,67.26,58.97,,130.25,41.5
1990,STD,,,53.74,57.53,,128.28,36.18
1990,STD,,,63.53,59.7,,129.5,35.25
1990,STD,,,44.04,58.05,,129.75,34.25
1990,STD,,,43.53,58.65,,125.5,32
1990,STD,,,36.47,57.32,,128.25,34.25
1990,STD,,,50.1,57.07,,129.75,33.25
1990,STD,,,50.86,58.55,,129,37.25
1990,STD,,,49.91,56.65,,130.25,33.5
1990,STD,,,55.54,54.38,,127.25,35
1990,STD,,,43.74,59.17,,129,35.5
1990,STD,,,42.64,56.2,,126.75,37.25
1990,STD,,,37.71,55.25,,126.25,31.75
1990,STD,,,64.48,57.95,,130.75,39
1990,STD,,,40.83,58,,126.75,30.5
1990,STD,,,62.42,58.75,,127.5,35.25
1990,STD,,,51.66,58.1,,128.5,38.5
1990,STD,,,66.5,56.17,,128.75,33.75
1990,STD,,,43.25,57.15,,126.75,35.25
1990,STD,,,55.46,54.88,,131.75,37
1990,STD,,,52.09,57.85,,129,37.5
1990,STD,,,54.19,57.08,,128,34.5
1990,STD,,,55.86,59.15,,127.5,39.25
1990,STD,,,67.64,58.13,,129.25,42.5
1990,STI,,,82.13,60.13,,127,31.25
1990,STI,,,76.93,61.5,,128.5,36.75
1990,STI,,,86.55,62.25,,126,33.75
1990,STI,,,78.47,61.63,,127.5,37.5
1990,STI,,,81.04,59.9,,127.5,33
1990,STI,,,57.97,59.45,,125.5,31
1990,STI,,,74.25,62.1,,122.75,30
1990,STI,,,63.99,58.57,,122.25,31
1990,STI,,,65.75,62.25,,128,34.25
1990,STI,,,72.84,59.28,,122.75,32.25
1990,STI,,,64.5,57.95,,124.25,32
1990,STI,,,82.04,60.65,,117.25,28
1990,STI,,,85.28,60.67,,128.25,39
1990,STI,,,87.68,60.6,,128.25,41
1990,STI,,,80.62,58.78,,130.25,36.5
1990,STI,,,71.75,60.32,,128,36.25
1990,STI,,,74.9,62.42,,128.75,33
1990,STI,,,74.84,62.22,,126.5,33.75
1990,STI,,,43.43,58.97,,133,25.5
1990,STI,,,74.84,60.49,,126.13,33.52
1990,STI,,,65.54,62.55,,124,29.25
1990,STI,,,67.96,60.3,,127.5,31
1990,STI,,,75.21,58.67,,128,32.75
1990,STI,,,74.65,61.3,,126.5,35.5
1990,STI,,,87.32,59.53,,128,35.25
1990,STI,,,60.02,57,,125.5,36.25
1990,STI,,,73.88,61.05,,126.75,31.25
1990,THD,,,71.63,61.05,,144.25,44
1990,THD,,,82.07,59.65,,141,36
1990,THD,,,66.73,60.82,,145.25,44.5
1990,THD,,,65.37,60.75,,144.75,43.5
1990,THD,,,65.93,61.97,,143,45
1990,THD,,,73.67,61.7,,142,38
1990,THD,,,84.81,62.7,,139.75,39.5
1990,THD,,,76.88,60.43,,144,44
1990,THD,,,83.56,60.17,,143.5,42
1990,THD,,,89.61,60.67,,142.75,40
1990,THD,,,82.39,60.85,,140.75,40
1990,THD,,,67.89,61.75,,141.5,45
1990,THD,,,80.99,62.53,,139.25,38
1990,THD,,,72.36,61.45,,143.75,43.25
1990,THD,,,90.84,59.82,,137.5,38
1990,THD,,,93.22,62.35,,14.5,36
1990,THD,,,81.6,59.3,,144.25,43.5
1990,THD,,,88.3,60.45,,143.5,41
1990,THD,,,86.88,61.92,,141,40
1990,THD,,,78.91,62.5,,142,40.5
1990,THD,,,88.2,61.3,,141.25,38
1990,THD,,,85.49,61.25,,141.25,36
1990,THD,,,80.56,61.19,,142.01,40.23
1990,THD,,,82.39,60.4,,142.75,38
1990,THD,,,87.64,60,,140.75,37.5
1990,THD,,,82.05,61.88,,142.75,41.5
1990,THD,,,90.82,61.67,,140.75,39
1990,THD,,,72.48,61.05,,140,38
1990,THD,,,78.63,60.7,,144,40.5
1990,THD,,,88.4,61.38,,140.25,35.5
1990,THD,,,69.68,61.37,,142,44
1990,THD,,,87.09,62.7,,138.25,37
1990,THD,,,76.62,60.2,,144.5,42
1990,THD,,,74.17,61.53,,142.75,43
1990,THD,,,91.85,62.25,,142.75,36
1990,THI,,,64.25,60.8,,143.5,42.5
1990,THI,,,79.61,61,,140.75,35.5
1990,THI,,,73.14,58.7,,142.75,39.5
1990,THI,,,78.09,61.67,,141,36.5
1990,THI,,,75.78,60.89,,141.55,39.25
1990,THI,,,82.08,62.52,,137,35
1990,THI,,,87.51,61.6,,143,39.5
1990,THI,,,69.27,62.52,,141.5,41.5
1990,THI,,,79.91,60.82,,140.75,39.5
1990,THI,,,84.7,61.53,,142,40.5
1990,THI,,,78.88,62.55,,138,38.5
1990,THI,,,80.83,60.97,,142,39.5
1990,THI,,,71.79,60.02,,143,42.5
1990,THI,,,75.51,59.13,,143.75,42.5
1990,THI,,,61.77,59.7,,141.75,39
1990,THI,,,78.9,61.47,,140,36.5
1990,THI,,,87.22,62.92,,142.5,37
1990,THI,,,67.89,59,,145.5,42.75
1990,THI,,,80.5,59.72,,138,39
1990,THI,,,66.8,60.67,,144,43
1990,THI,,,79.79,61.65,,138.75,36
1990,THI,,,76.36,59.28,,142.75,38
1990,THI,,,60.94,59.75,,145.75,43
1990,THI,,,68.83,60.63,,142.5,42.5
1990,THI,,,86.09,62.08,,141.5,38
1990,THI,,,81.81,61.88,,139.5,36
1990,THI,,,71.61,61.42,,141.25,39.5
1990,THI,,,77.53,60,,142,39
1990,THI,,,77.16,61.83,,138.75,37
1990,THI,,,68.79,59.85,,141.5,39
1991,BRD,,,50.26,56.3,,132,34.5
1991,BRD,,,42.51,53.7,,130.25,32.75
1991,BRD,,,38.47,51.97,,131.5,35
1991,BRD,,,46.45,55.85,,134.5,36.75
1991,BRD,,,37.92,55.78,,132.25,30.25
1991,BRD,,,44.87,56.75,,133.75,32.5
1991,BRD,,,29.82,52.72,,132.5,36.25
1991,BRD,,,38.36,55.7,,133,34.75
1991,BRD,,,36.58,56.72,,134,37.25
1991,BRD,,,46.6,56.53,,134.25,37
1991,BRD,,,60.35,55.83,,131.5,33
1991,BRD,,,57.68,57.6,,130.75,32.75
1991,BRD,,,53.14,57.2,,133,37.5
1991,BRD,,,47.23,56.33,,131.5,34.5
1991,BRD,,,59.43,56.77,,130.75,35.75
1991,BRD,,,46.13,54.47,,135.75,41.25
1991,BRD,,,35.54,55.55,,133.25,42.75
1991,BRD,,,40.6,51.63,,134,35.5
1991,BRD,,,59.95,59.9,,130.25,34.75
1991,BRD,,,26.02,53.47,,134.75,37.5
1991,BRD,,,33.84,55.7,,133.75,40.25
1991,BRD,,,38.71,56.6,,133.25,31.5
1991,BRD,,,53.4,55.65,,131,35.25
1991,BRD,,,34.42,55.85,,133,36
1991,BRD,,,44.07,55.6,,132.71,35.33
1991,BRD,,,60.66,57.4,,132.75,35
1991,BRD,,,44.75,57.88,,131.75,38
1991,BRD,,,48.61,54.35,,132.75,37
1991,BRD,,,48.6,55.53,,133,34.5
1991,BRD,,,26.3,52.03,,135,36.5
1991,BRD,,,48.77,56.5,,132.5,34.75
1991,BRD,,,48.84,56.67,,130.75,35.25
1991,BRD,,,36.43,54.78,,132,30.25
1991,BRD,,,39.29,54.9,,136.25,36.75
1991,BRD,,,44.8,57.15,,130.25,35
1991,BRD,,,56.61,56.1,,130.75,35
1991,BRD,,,44.72,53.03,,135.25,36.25
1991,BRD,,,56.25,56.92,,130,38.25
1991,BRD,,,26.57,51.45,,135.75,34.5
1991,BRD,,,37.13,55,,134.25,33
1991,BRD,,,33.37,56.43,,132.5,30.25
1991,BRD,,,46.97,58.75,,131,33
1991,ELDF,,,47.58,59.95,,135,32
1991,ELDF,,,42.31,59.72,,133,28.75
1991,ELDF,,,47.84,59.33,,133,30.5
1991,ELDF,,,47.63,59.47,,131.75,30.75
1991,ELDF,,,41.13,57.63,,135.75,27.5
1991,ELDF,,,46.83,62.75,,129.75,25.5
1991,ELDF,,,48.65,57.57,,135,31
1991,ELDF,,,47.14,60.15,,132.25,33.25
1991,ELDF,,,45.48,59.05,,130.5,28.75
1991,ELDF,,,49.73,60.5,,133.5,31.5
