YEAR,LOC,STATE,COUNTY_CITY,LINE,BRAND,NAME,YIELD,WATER_REGIME,TYPE
2015,NMC,NM,CLOVIS,Exp1301,DUPONT PIONEER,EXP1301,84,Unknown,H
2015,NMC,NM,CLOVIS,Exp1301,DUPONT PIONEER,EXP1301,71,Unknown,H
2015,NMC,NM,CLOVIS,Exp1302,DUPONT PIONEER,EXP1302,92,Unknown,H
2015,NMC,NM,CLOVIS,Exp1302,DUPONT PIONEER,EXP1302,79,Unknown,H
2015,NMC,NM,CLOVIS,Exp1302,DUPONT PIONEER,EXP1302,79,Unknown,H
2015,OKC,OK,CHICKASHA,KSR07363,KANSAS STATE UNIVERSITY/ MONSANTO,KSR07363,30,Unknown,OP
2015,OKC,OK,CHICKASHA,HEKIP,MOMONT,HEKIP,49,Unknown,H
2015,OKC,OK,CHICKASHA,Exp1301,DUPONT PIONEER,EXP1301,44,Unknown,H
2015,OKC,OK,CHICKASHA,DL 14001RR,DL SEEDS INC,DL14001RR,41,Unknown,H
2015,OKC,OK,CHICKASHA,KS4506,KANSAS STATE UNIVERSITY,KS4506,41,Unknown,OP
2015,OKC,OK,CHICKASHA,Mercedes,RUBISCO SEEDS LLC,MERCEDES,34,Unknown,H
2015,OKC,OK,CHICKASHA,KS4549,KANSAS STATE UNIVERSITY,KS4549,37,Unknown,OP
2015,OKC,OK,CHICKASHA,Garou,DL SEEDS INC,GAROU,18,Unknown,H
