YEAR,LOC,STATE,COUNTY_CITY,BRAND,NAME,PCODE,YIELD,WATER_REGIME
2007,FNIR,KS,FINNEY,MIDLAND,MG 3958NRS,3987,52,Irrigated
2007,FNIR,KS,FINNEY,MIDLAND,MG 3948NRR,3988,57,Irrigated
2007,FNIR,KS,FINNEY,MIDLAND,MG 3788NRR,3991,55,Irrigated
2007,FNIR,KS,FINNEY,DYNA-GRO,37J34,4010,58,Irrigated
2007,FNIR,KS,FINNEY,DYNA-GRO,35Y36,4011,54,Irrigated
2007,FNIR,KS,FINNEY,DYNA-GRO,SXO6136,4012,54,Irrigated
2007,FNIR,KS,FINNEY,DYNA-GRO,SXO7737,4013,57,Irrigated
2007,FNIR,KS,FINNEY,DYNA-GRO,33A40,4015,54,Irrigated
2007,FNIR,KS,FINNEY,KANSAS AES,KS3406RR,2845,51,Irrigated
2007,FRDR,KS,FRANKLIN,WILLCROSS,RR2484N,2710,23,Dryland
2007,FRDR,KS,FRANKLIN,KRUGER,K-389RR/SCN,2739,28,Dryland
2007,FRDR,KS,FRANKLIN,ASGROW,AG4103,3912,22,Dryland
2007,FRDR,KS,FRANKLIN,CROPLAN GENETICS,RC3864,3944,26,Dryland
2007,FRDR,KS,FRANKLIN,MIDWEST SEED,GR4455,3947,26,Dryland
2007,FRDR,KS,FRANKLIN,NC+,4A42RR,3952,26,Dryland
2007,FRDR,KS,FRANKLIN,NK,S37-P5,3957,24,Dryland
2007,FRDR,KS,FRANKLIN,NK,S38-D5,3958,20,Dryland
2007,FRDR,KS,FRANKLIN,NK,S39-A3,3959,25,Dryland
2007,FRDR,KS,FRANKLIN,NK,S46-U6,3960,26,Dryland
2007,FRDR,KS,FRANKLIN,NK,S37-F7,3963,26,Dryland
2007,FRDR,KS,FRANKLIN,NC+,4A81RS,3964,30,Dryland
2007,FRDR,KS,FRANKLIN,ASGROW,AG3803,3970,24,Dryland
2007,FRDR,KS,FRANKLIN,M-PRIDE,MPV4406NRR,3971,27,Dryland
2007,FRDR,KS,FRANKLIN,M-PRIDE,MPV4707NRR/STS,3972,29,Dryland
2007,FRDR,KS,FRANKLIN,M-PRIDE,MPV3808NRR,3973,25,Dryland
2007,FRDR,KS,FRANKLIN,WILLCROSS,RR2397N,3974,26,Dryland
2007,FRDR,KS,FRANKLIN,WILLCROSS,RR2499N,3975,27,Dryland
2007,FRDR,KS,FRANKLIN,WILLCROSS,RR2460NB,3976,25,Dryland
2007,FRDR,KS,FRANKLIN,ASGROW,AG3705,3910,23,Dryland
2007,FRDR,KS,FRANKLIN,OHLDE,O-3334NRR,2725,20,Dryland
2007,FRDR,KS,FRANKLIN,KRUGER,K-476RR/SCN,3905,30,Dryland
2007,FRDR,KS,FRANKLIN,KRUGER,K-363RR/SCN,3901,24,Dryland
2007,FRDR,KS,FRANKLIN,CROPLAN GENETICS,RC4455,2753,24,Dryland
2007,FRDR,KS,FRANKLIN,DYNA-GRO,31Y38,2767,25,Dryland
2007,FRDR,KS,FRANKLIN,RENZE,R4836SRCN,2774,31,Dryland
2007,FRDR,KS,FRANKLIN,MIDLAND,MG 4506NRR,2802,23,Dryland
2007,FRDR,KS,FRANKLIN,MIDLAND,MG 4806NRS,2803,29,Dryland
2007,FRDR,KS,FRANKLIN,OHLDE,O-4292,2808,25,Dryland
2007,FRDR,KS,FRANKLIN,OHLDE,O-4595,2809,25,Dryland
2007,FRDR,KS,FRANKLIN,WILLCROSS,RR2386,2810,26,Dryland
2007,FRDR,KS,FRANKLIN,MORSOY,RT 4485N,2814,26,Dryland
2007,FRDR,KS,FRANKLIN,KRUGER,K-433RR/SCN,2821,26,Dryland
2007,FRDR,KS,FRANKLIN,PHILLIPS,376NRR,2833,24,Dryland
2007,FRDR,KS,FRANKLIN,PHILLIPS,385NRS,2834,25,Dryland
2007,FRDR,KS,FRANKLIN,WILLCROSS,RR2446N,2839,26,Dryland
2007,FRDR,KS,FRANKLIN,KANSAS AES,KS3406RR,2845,21,Dryland
2007,FRDR,KS,FRANKLIN,DYNA-GRO,35G38,2867,18,Dryland
2007,FRDR,KS,FRANKLIN,DYNA-GRO,38C42,2869,28,Dryland
2007,FRDR,KS,FRANKLIN,MIDLAND,MG 4477NRR,3882,23,Dryland
2007,FRDR,KS,FRANKLIN,KRUGER,K-410RR/SCN,3903,25,Dryland
2007,FNIR,KS,FINNEY,PHILLIPS,385NRS,2834,59,Irrigated
2007,FNIR,KS,FINNEY,MIDLAND,MG 4806NRS,2803,65,Irrigated
2007,FNIR,KS,FINNEY,MIDLAND,MG 4506NRR,2802,62,Irrigated
2007,CKDR45,KS,CHEROKEE,M-PRIDE,MPV4905NRR,2717,23,Dryland
2007,CKDR45,KS,CHEROKEE,MIDWEST SEED,GR4831,2762,29,Dryland
2007,CKDR45,KS,CHEROKEE,DYNA-GRO,31A48,2872,29,Dryland
2007,CKDR45,KS,CHEROKEE,DYNA-GRO,36Y48,2873,34,Dryland
2007,CKDR45,KS,CHEROKEE,MIDLAND,MG 5197NRS,3885,40,Dryland
2007,CKDR45,KS,CHEROKEE,MORSOY,RTS 5166N,3895,32,Dryland
2007,CKDR45,KS,CHEROKEE,M-PRIDE,MPV5407NRR,3918,40,Dryland
2007,CKDR45,KS,CHEROKEE,WILLCROSS,RR2519NSTS,3978,38,Dryland
2007,CKDR45,KS,CHEROKEE,WILLCROSS,RR2509N,3979,40,Dryland
2007,CKDR45,KS,CHEROKEE,WILLCROSS,RR2547N,3980,42,Dryland
2007,CKDR45,KS,CHEROKEE,MIDLAND,MG 4878RR,3990,37,Dryland
2007,CKDR45,KS,CHEROKEE,MIDWEST SEED,GR5331,4004,38,Dryland
2007,CKDRD3,KS,CHEROKEE,RENZE,R4038SRCN,4060,43,Dryland
2007,CRDR34,KS,CRAWFORD,KANSAS AES,KS4704RR,2314,37,Dryland
2007,CRDR34,KS,CRAWFORD,DEKALB,DKB46-51,2562,42,Dryland
2007,CRDR34,KS,CRAWFORD,KANSAS AES,KS4404RR,2616,37,Dryland
2007,CRDR34,KS,CRAWFORD,DYNA-GRO,32C38,2647,40,Dryland
2007,CKDR45,KS,CHEROKEE,M-PRIDE,MPV5505NRR,2716,35,Dryland
2007,CRDR34,KS,CRAWFORD,CROPLAN GENETICS,RC4455,2753,42,Dryland
2007,CKDR45,KS,CHEROKEE,WILLCROSS,RR2544NSTS,2712,35,Dryland
2007,CKDR45,KS,CHEROKEE,MORSOY,RTS 4824,2635,30,Dryland
2007,CKDR34,KS,CHEROKEE,DYNA-GRO,DG 3468NRR,1848,28,Dryland
2007,CKDR34,KS,CHEROKEE,MIDLAND,MG 9A432NRS,2227,27,Dryland
2007,MSDR,KS,MARSHALL,RENZE,R4638SRCN,4061,53,Dryland
2007,CKDR34,KS,CHEROKEE,MORSOY,RT 4731N,2414,34,Dryland
2007,CKDR34,KS,CHEROKEE,DEKALB,DKB46-51,2562,33,Dryland
2007,CKDR34,KS,CHEROKEE,CROPLAN GENETICS,RC4455,2753,27,Dryland
2007,CKDR34,KS,CHEROKEE,DYNA-GRO,31Y38,2767,21,Dryland
2007,CKDR34,KS,CHEROKEE,ASGROW,AG4703,2778,26,Dryland
2007,CKDR34,KS,CHEROKEE,MIDLAND,MG 4506NRR,2802,28,Dryland
2007,CKDR34,KS,CHEROKEE,MORSOY,RT 4485N,2814,27,Dryland
2007,CKDR34,KS,CHEROKEE,MIDLAND,MG 4477NRR,3882,28,Dryland
2007,CKDR34,KS,CHEROKEE,MIDWEST SEED,GR4455,3947,26,Dryland
2007,CKDR34,KS,CHEROKEE,NC+,4A42RR,3952,30,Dryland
2007,CKDR34,KS,CHEROKEE,MIDLAND,MG 4768NRR,3989,34,Dryland
2007,CKDR34,KS,CHEROKEE,DYNA-GRO,32X39,4014,25,Dryland
2007,CKDR34,KS,CHEROKEE,ADVANCED GENETICS,AG4466NRR,4023,33,Dryland
2007,CKDR34,KS,CHEROKEE,ASGROW,AG4605,4046,27,Dryland
2007,CKDR45,KS,CHEROKEE,MORSOY,RT 5154N,2637,32,Dryland
2007,CRDR34,KS,CRAWFORD,DYNA-GRO,31Y38,2767,38,Dryland
2007,CRDR34,KS,CRAWFORD,ASGROW,AG4703,2778,45,Dryland
2007,CRDR34,KS,CRAWFORD,KANSAS AES,KS3406RR,2845,36,Dryland
2007,CRDR45,KS,CRAWFORD,MIDLAND,MG 4806NRS,2803,40,Dryland
2007,CRDR45,KS,CRAWFORD,KANSAS AES,KS5306NRR,2844,38,Dryland
2007,CRDR45,KS,CRAWFORD,KANSAS AES,KS5507NRR,2850,38,Dryland
2007,CRDR45,KS,CRAWFORD,CROPLAN GENETICS,RC4955,3943,39,Dryland
2007,CRDR45,KS,CRAWFORD,NC+,4A81RS,3964,40,Dryland
2007,CRDR45,KS,CRAWFORD,NC+,5A31RS,3965,40,Dryland
2007,CRDR45,KS,CRAWFORD,ADVANCED GENETICS,AG5450NRS,4019,42,Dryland
2007,CRDR45,KS,CRAWFORD,CROPLAN GEN.,RC5007,4052,40,Dryland
2007,FNIR,KS,FINNEY,DYNA-GRO,DG 3390NRR,2189,60,Irrigated
2007,FNIR,KS,FINNEY,MIDLAND,MG 9A432NRS,2227,65,Irrigated
2007,FNIR,KS,FINNEY,DYNA-GRO,DG 3399+RR,2375,60,Irrigated
2007,FNIR,KS,FINNEY,KANSAS AES,KS4404RR,2616,55,Irrigated
2007,FNIR,KS,FINNEY,MIDLAND,MG 9A385NRS,2671,58,Irrigated
2007,FNIR,KS,FINNEY,ASGROW,AG3906,2693,55,Irrigated
2007,FNIR,KS,FINNEY,DYNA-GRO,31Y38,2767,62,Irrigated
2007,FNIR,KS,FINNEY,DEKALB,DKB42-51,2780,60,Irrigated
2007,FNIR,KS,FINNEY,MIDLAND,MG 3806RR,2799,60,Irrigated
2007,CRDR45,KS,CRAWFORD,RENZE,R4836SRCN,2774,40,Dryland
2007,CRDR45,KS,CRAWFORD,PIONEER,95M50,2749,41,Dryland
2007,CRDR45,KS,CRAWFORD,PIONEER,95M30,2748,41,Dryland
2007,CRDR45,KS,CRAWFORD,PIONEER,94M80,2747,41,Dryland
2007,CRDR34,KS,CRAWFORD,DYNA-GRO,35G38,2867,41,Dryland
2007,CRDR34,KS,CRAWFORD,NK,S46-U6,3960,39,Dryland
2007,CRDR34,KS,CRAWFORD,MIDWEST SEED,GR4531,4002,43,Dryland
2007,CRDR34,KS,CRAWFORD,MIDWEST SEED,GRX47-01-7,4003,45,Dryland
2007,CRDR34,KS,CRAWFORD,DYNA-GRO,35Y36,4011,39,Dryland
2007,CRDR34,KS,CRAWFORD,DYNA-GRO,SXO6136,4012,38,Dryland
2007,CRDR34,KS,CRAWFORD,DYNA-GRO,33A40,4015,42,Dryland
2007,CRDR34,KS,CRAWFORD,ASGROW,AG4605,4046,42,Dryland
2007,FRDR,KS,FRANKLIN,WILLCROSS,RR2460NS,3977,25,Dryland
2007,CRDR34,KS,CRAWFORD,RENZE,R4038SRCN,4060,41,Dryland
2007,CRDR45,KS,CRAWFORD,NK,S52-U3,2179,38,Dryland
2007,CRDR45,KS,CRAWFORD,ADVANCED GENETICS,AG5333NRR,2432,42,Dryland
2007,CRDR45,KS,CRAWFORD,ASGROW,AG5301,2463,40,Dryland
2007,CRDR45,KS,CRAWFORD,NK,S57-P1,2509,38,Dryland
2007,CRDR45,KS,CRAWFORD,ASGROW,AG5605,2560,43,Dryland
2007,CRDR45,KS,CRAWFORD,NK,S49-Q9,2621,40,Dryland
2007,CRDR45,KS,CRAWFORD,ADVANCED GENETICS,AG4880NRS,2686,38,Dryland
2007,CRDR45,KS,CRAWFORD,ASGROW,AG4903,2696,42,Dryland
2007,CRDR45,KS,CRAWFORD,ASGROW,AG5501,2018,41,Dryland
2007,FRDR,KS,FRANKLIN,TAYLOR,487RRS,3982,31,Dryland
2007,CRDR45,KS,CRAWFORD,ADVANCED GENETICS,AG5022NRS,4024,40,Dryland
2007,FRDR,KS,FRANKLIN,MIDLAND,MG 3618NRR,3984,25,Dryland
2007,MSDR,KS,MARSHALL,KRUGER,K-341RR/SCN,2818,49,Dryland
2007,MSDR,KS,MARSHALL,KRUGER,K-433RR/SCN,2821,57,Dryland
2007,MSDR,KS,MARSHALL,NUTECH/AGSOURCE,9383,2841,57,Dryland
2007,MSDR,KS,MARSHALL,KANSAS AES,KS3406RR,2845,51,Dryland
2007,MSDR,KS,MARSHALL,DYNA-GRO,35G38,2867,53,Dryland
2007,MSDR,KS,MARSHALL,KRUGER,K-363RR/SCN,3901,54,Dryland
2007,MSDR,KS,MARSHALL,KRUGER,K-410RR/SCN,3903,53,Dryland
2007,MSDR,KS,MARSHALL,ASGROW,AG3705,3910,55,Dryland
2007,MSDR,KS,MARSHALL,NUTECH/AGSOURCE,9406,3915,57,Dryland
2007,MSDR,KS,MARSHALL,LEWIS,3907,3921,57,Dryland
2007,MSDR,KS,MARSHALL,LEWIS,4207,3922,57,Dryland
2007,MSDR,KS,MARSHALL,FONTANELLE,9680NRR,3928,52,Dryland
2007,MSDR,KS,MARSHALL,FONTANELLE,9488NRS,3929,55,Dryland
2007,MSDR,KS,MARSHALL,FONTANELLE,9633NRR,3931,52,Dryland
2007,MSDR,KS,MARSHALL,OHLDE,O-3532,3932,51,Dryland
2007,MSDR,KS,MARSHALL,CROPLAN GENETICS,RC3624,3941,57,Dryland
2007,MSDR,KS,MARSHALL,CROPLAN GENETICS,RC3864,3944,59,Dryland
2007,MSDR,KS,MARSHALL,KRUGER,K-333RR/SCN,2817,51,Dryland
2007,MSDR,KS,MARSHALL,NC+,3A85RS,3950,56,Dryland
2007,MSDR,KS,MARSHALL,WILLCROSS,RR2386,2810,54,Dryland
2007,MSDR,KS,MARSHALL,KRUGER,K-389RR/SCN,2739,56,Dryland
2007,HVDR,KS,HARVEY,PHILLIPS,417 NRS,4042,31,Dryland
2007,HVDR,KS,HARVEY,CROPLAN GEN.,RC4104,4050,31,Dryland
2007,HVDR,KS,HARVEY,OHLDE,X-3721,4056,30,Dryland
2007,HVDR,KS,HARVEY,OHLDE,X-3927,4057,38,Dryland
2007,MSDR,KS,MARSHALL,ASGROW,AG4403,2014,54,Dryland
2007,MSDR,KS,MARSHALL,ASGROW,AG3905,2558,55,Dryland
2007,MSDR,KS,MARSHALL,TAYLOR,387RR,2565,53,Dryland
2007,MSDR,KS,MARSHALL,KANSAS AES,KS4404RR,2616,54,Dryland
2007,MSDR,KS,MARSHALL,LEWIS,3853,2633,57,Dryland
2007,MSDR,KS,MARSHALL,TAYLOR,398RRS,2667,59,Dryland
2007,MSDR,KS,MARSHALL,MIDLAND,MG 9A385NRS,2671,56,Dryland
2007,MSDR,KS,MARSHALL,MIDLAND,MG 9B395NRR,2673,55,Dryland
2007,MSDR,KS,MARSHALL,ASGROW,AG3602,2691,53,Dryland
2007,MSDR,KS,MARSHALL,PRAIRIE BRAND,PB-3894NRRSTS,2699,56,Dryland
2007,MSDR,KS,MARSHALL,WILLCROSS,RR2385NSTS,2704,56,Dryland
2007,MSDR,KS,MARSHALL,OHLDE,O-3334NRR,2725,58,Dryland
2007,MSDR,KS,MARSHALL,OHLDE,O-3727NRS,2728,55,Dryland
2007,MSDR,KS,MARSHALL,DYNA-GRO,31Y38,2767,54,Dryland
2007,HVDR,KS,HARVEY,ADVANCED GENETICS,AG4222NRS,4022,28,Dryland
2007,MSDR,KS,MARSHALL,NK,S36-B6,3956,56,Dryland
2007,MSDR,KS,MARSHALL,NK,S38-D5,3958,51,Dryland
2007,MSDR,KS,MARSHALL,DYNA-GRO,SXO6136,4012,54,Dryland
2007,MSDR,KS,MARSHALL,WILLCROSS,RR2378N,4027,57,Dryland
2007,MSDR,KS,MARSHALL,WILLCROSS,RR2367RN,4028,53,Dryland
2007,MSDR,KS,MARSHALL,NUTECH/AGSOURCE,NT-7368,4032,51,Dryland
2007,MSDR,KS,MARSHALL,NUTECH/AGSOURCE,NT-7366,4033,50,Dryland
2007,MSDR,KS,MARSHALL,NUTECH/AGSOURCE,NT-3888RRSCN,4034,51,Dryland
2007,MSDR,KS,MARSHALL,NUTECH/AGSOURCE,NT-7399,4037,53,Dryland
2007,MSDR,KS,MARSHALL,NUTECH/AGSOURCE,NT-7417,4038,54,Dryland
2007,MSDR,KS,MARSHALL,NUTECH/AGSOURCE,NT-4041RR/SCN,4039,53,Dryland
2007,MSDR,KS,MARSHALL,NUTECH/AGSOURCE,NT-7443,4040,59,Dryland
2007,MSDR,KS,MARSHALL,NUTECH/AGSOURCE,NT-4444+RR/SCN,4041,58,Dryland
2007,MSDR,KS,MARSHALL,CROPLAN GEN.,RT3836,4049,55,Dryland
2007,MSDR,KS,MARSHALL,CROPLAN GEN.,RC4104,4050,52,Dryland
2007,MSDR,KS,MARSHALL,OHLDE,O-3595,4054,54,Dryland
2007,MSDR,KS,MARSHALL,OHLDE,X-3696,4055,54,Dryland
2007,MSDR,KS,MARSHALL,OHLDE,X-3927,4057,54,Dryland
2007,FRDR,KS,FRANKLIN,MIDLAND,MG 4157NRS,3983,27,Dryland
2007,MSDR,KS,MARSHALL,DYNA-GRO,37J34,4010,48,Dryland
2007,MSDR,KS,MARSHALL,NK,S37-P5,3957,52,Dryland
2007,MSDR,KS,MARSHALL,PRAIRIE BRAND,PB-4157NRRSTS,4007,54,Dryland
2007,MSDR,KS,MARSHALL,PRAIRIE BRAND,PB-3637NRR,4005,53,Dryland
2007,MSDR,KS,MARSHALL,NK,S39-A3,3959,57,Dryland
2007,MSDR,KS,MARSHALL,ASGROW,AG3402,3968,53,Dryland
2007,MSDR,KS,MARSHALL,ASGROW,AG3504,3969,57,Dryland
2007,MSDR,KS,MARSHALL,ASGROW,AG3803,3970,59,Dryland
2007,MSDR,KS,MARSHALL,TAYLOR,EXP3770RR,3981,53,Dryland
2007,MSDR,KS,MARSHALL,MIDLAND,MG 4157NRS,3983,54,Dryland
2007,MSDR,KS,MARSHALL,MIDLAND,MG 3618NRR,3984,56,Dryland
2007,MSDR,KS,MARSHALL,MIDLAND,MG 3628NRR,3985,56,Dryland
2007,MSDR,KS,MARSHALL,MIDLAND,MG 3738NRR,3986,58,Dryland
2007,MSDR,KS,MARSHALL,MIDLAND,MG 3958NRS,3987,54,Dryland
2007,MSDR,KS,MARSHALL,MIDLAND,MG 3948NRR,3988,53,Dryland
2007,MSDR,KS,MARSHALL,LEWIS,3908,3992,51,Dryland
2007,MSDR,KS,MARSHALL,LEWIS,3968,3993,54,Dryland
2007,MSDR,KS,MARSHALL,KRUGER,K-340RR/SCN,3995,54,Dryland
2007,MSDR,KS,MARSHALL,KRUGER,KY3717RN,3996,52,Dryland
2007,MSDR,KS,MARSHALL,KRUGER,K-382RR/SCN,3997,53,Dryland
2007,MSDR,KS,MARSHALL,MIDWEST SEED,GR3631,4000,49,Dryland
2007,MSDR,KS,MARSHALL,PRAIRIE BRAND,PB-3796NRR,4006,52,Dryland
2007,HVDR,KS,HARVEY,ADVANCED GENETICS,AG4150NRS,4021,41,Dryland
2007,MSDR,KS,MARSHALL,NK,S37-F7,3963,53,Dryland
2007,HVDR,KS,HARVEY,DYNA-GRO,37A44,4016,24,Dryland
2007,FRDR,KS,FRANKLIN,PHILLIPS,417 NRS,4042,24,Dryland
2007,FRDR,KS,FRANKLIN,ASGROW,AG4405,4045,22,Dryland
2007,FRDR,KS,FRANKLIN,ASGROW,AG4605,4046,26,Dryland
2007,FRDR,KS,FRANKLIN,CROPLAN GEN.,RT3836,4049,25,Dryland
2007,FRDR,KS,FRANKLIN,CROPLAN GEN.,RC4104,4050,25,Dryland
2007,FRDR,KS,FRANKLIN,RENZE,R4038SRCN,4060,23,Dryland
2007,FRDR,KS,FRANKLIN,RENZE,R4638SRCN,4061,29,Dryland
2007,HVDR,KS,HARVEY,DYNA-GRO,DG 3362NRR,2188,35,Dryland
2007,HVDR,KS,HARVEY,MIDLAND,MG 9A432NRS,2227,30,Dryland
2007,HVDR,KS,HARVEY,ASGROW,AG3905,2558,36,Dryland
2007,HVDR,KS,HARVEY,KANSAS AES,KS4404RR,2616,37,Dryland
2007,HVDR,KS,HARVEY,DYNA-GRO,32C38,2647,34,Dryland
2007,HVDR,KS,HARVEY,TAYLOR,398RRS,2667,32,Dryland
2007,HVDR,KS,HARVEY,MIDLAND,MG 9A385NRS,2671,31,Dryland
2007,HVDR,KS,HARVEY,KRUGER,K-389RR/SCN,2739,29,Dryland
2007,HVDR,KS,HARVEY,DYNA-GRO,31Y38,2767,45,Dryland
2007,HVDR,KS,HARVEY,ASGROW,AG4404,2776,24,Dryland
2007,FRDR,KS,FRANKLIN,MORSOY,RT 4446N,4030,23,Dryland
2007,FRDR,KS,FRANKLIN,MORSOY,RT 4126N,4029,28,Dryland
2007,FRDR,KS,FRANKLIN,ADVANCED GENETICS,AG4466NRR,4023,24,Dryland
2007,FRDR,KS,FRANKLIN,DYNA-GRO,33A40,4015,23,Dryland
2007,FRDR,KS,FRANKLIN,MIDLAND,MG 3628NRR,3985,22,Dryland
2007,HVDR,KS,HARVEY,DYNA-GRO,35D44,4017,42,Dryland
2007,FRDR,KS,FRANKLIN,MIDLAND,MG 3738NRR,3986,25,Dryland
2007,FRDR,KS,FRANKLIN,MIDLAND,MG 3958NRS,3987,25,Dryland
2007,FRDR,KS,FRANKLIN,MIDLAND,MG 3948NRR,3988,20,Dryland
2007,FRDR,KS,FRANKLIN,MIDLAND,MG 4768NRR,3989,24,Dryland
2007,FRDR,KS,FRANKLIN,MIDLAND,MG 4878RR,3990,29,Dryland
2007,FRDR,KS,FRANKLIN,KRUGER,KX3707RN,3996,25,Dryland
2007,HVDR,KS,HARVEY,DEKALB,DKB42-51,2780,26,Dryland
2007,FRDR,KS,FRANKLIN,KRUGER,K-382RR/SCN,3997,21,Dryland
2007,FRDR,KS,FRANKLIN,KRUGER,KX4707RN,3999,23,Dryland
2007,FRDR,KS,FRANKLIN,MIDWEST SEED,GR3934,4001,23,Dryland
2007,FRDR,KS,FRANKLIN,MIDWEST SEED,GR4531,4002,24,Dryland
2007,FRDR,KS,FRANKLIN,MIDWEST SEED,GRX47-01-7,4003,24,Dryland
2007,FRDR,KS,FRANKLIN,DYNA-GRO,37J34,4010,26,Dryland
2007,FRDR,KS,FRANKLIN,DYNA-GRO,35Y36,4011,25,Dryland
2007,FRDR,KS,FRANKLIN,DYNA-GRO,SXO6136,4012,22,Dryland
2007,FRDR,KS,FRANKLIN,DYNA-GRO,SXO7339,4014,25,Dryland
2007,FRDR,KS,FRANKLIN,KRUGER,KX3807RN,3998,26,Dryland
2007,HVDR,KS,HARVEY,MIDLAND,MG 3806RR,2799,36,Dryland
2007,FRDR,KS,FRANKLIN,ADVANCED GENETICS,AG5022NRS,4024,25,Dryland
2007,HVDR,KS,HARVEY,MIDLAND,MG 4806NRS,2803,36,Dryland
2007,HVDR,KS,HARVEY,NC+,3A85RS,3950,27,Dryland
2007,HVDR,KS,HARVEY,NK,S39-A3,3959,33,Dryland
2007,HVDR,KS,HARVEY,ASGROW,AG3504,3969,35,Dryland
2007,HVDR,KS,HARVEY,ASGROW,AG3803,3970,31,Dryland
2007,HVDR,KS,HARVEY,MIDLAND,MG 4157NRS,3983,36,Dryland
2007,HVDR,KS,HARVEY,MIDLAND,MG 3738NRR,3986,41,Dryland
2007,HVDR,KS,HARVEY,MIDLAND,MG 3948NRR,3988,28,Dryland
2007,HVDR,KS,HARVEY,MIDLAND,MG 3788NRR,3991,33,Dryland
2007,HVDR,KS,HARVEY,KRUGER,KX3707RN,3996,28,Dryland
2007,HVDR,KS,HARVEY,KRUGER,K-382RR/SCN,3997,31,Dryland
2007,HVDR,KS,HARVEY,KRUGER,KX3807RN,3998,33,Dryland
2007,HVDR,KS,HARVEY,KRUGER,KX4707RN,3999,33,Dryland
2007,HVDR,KS,HARVEY,DYNA-GRO,SXO6136,4012,34,Dryland
2007,HVDR,KS,HARVEY,DYNA-GRO,SXO7737,4013,34,Dryland
2007,HVDR,KS,HARVEY,MIDLAND,MG 4506NRR,2802,25,Dryland
2007,HVDR,KS,HARVEY,DYNA-GRO,SXO7339,4014,35,Dryland
2007,HVDR,KS,HARVEY,DYNA-GRO,33A40,4015,33,Dryland
2007,HVDR,KS,HARVEY,NC+,3A79RR,3949,43,Dryland
2007,HVDR,KS,HARVEY,MIDWEST SEED,GR3832,3945,25,Dryland
2007,HVDR,KS,HARVEY,MIDLAND,MG 3958NRS,3987,43,Dryland
2007,HVDR,KS,HARVEY,PHILLIPS,385NRS,2834,23,Dryland
2007,HVDR,KS,HARVEY,ADVANCED GENETICS,AG3833NRS,2828,26,Dryland
2007,HVDR,KS,HARVEY,PHILLIPS,376NRR,2833,33,Dryland
2007,HVDR,KS,HARVEY,OHLDE,O-4595,2809,26,Dryland
2007,HVDR,KS,HARVEY,KANSAS AES,KS3406RR,2845,41,Dryland
2007,HVDR,KS,HARVEY,DYNA-GRO,35G38,2867,24,Dryland
2007,HVDR,KS,HARVEY,DYNA-GRO,38C42,2869,30,Dryland
2007,HVDR,KS,HARVEY,CROPLAN GENETICS,RC3864,3944,32,Dryland
2007,HVDR,KS,HARVEY,ADVANCED GENETICS,AG4040NRR,2824,27,Dryland
2007,HVDR,KS,HARVEY,OHLDE,O-4292,2808,28,Dryland
2007,HVDR,KS,HARVEY,KRUGER,K-476RR/SCN,3905,42,Dryland
2007,HVDR,KS,HARVEY,ASGROW,AG3705,3910,26,Dryland
2007,HVDR,KS,HARVEY,ASGROW,AG4103,3912,25,Dryland
2007,HVDR,KS,HARVEY,FONTANELLE,9680NRR,3928,37,Dryland
2007,HVDR,KS,HARVEY,FONTANELLE,9488NRS,3929,32,Dryland
2007,HVDR,KS,HARVEY,FONTANELLE,9633NRR,3931,38,Dryland
2007,HVDR,KS,HARVEY,CROPLAN GENETICS,RC3624,3941,22,Dryland
2007,HVDR,KS,HARVEY,KRUGER,K-410RR/SCN,3903,43,Dryland
2007,HVDR,KS,HARVEY,KRUGER,K-433RR/SCN,2821,29,Dryland
2008,RNIR,KS,RENO,NUTECH,7443,4147,66,Irrigated
2008,RNIR,KS,RENO,NUTECH,7438,4146,66,Irrigated
2008,RNIR,KS,RENO,NUTECH,7417,4145,67,Irrigated
2008,RPDR,KS,REPUBLIC,ASGROW,AG3905,2558,63,Dryland
2008,RNIR,KS,RENO,NUTECH,7386,4142,72,Irrigated
2008,RNIR,KS,RENO,MIDLAND,MG 3439NRR,4154,64,Irrigated
2008,RNIR,KS,RENO,ADVANCED GENETICS,AG 3840NRS,4134,63,Irrigated
2008,RNIR,KS,RENO,NC+,3A93RR,4099,65,Irrigated
2008,RNIR,KS,RENO,NUTECH,7406,4144,63,Irrigated
2008,RNIR,KS,RENO,MIDLAND,MG 3919NRR,4155,60,Irrigated
2008,RNIR,KS,RENO,MIDLAND,MG 4549NRS,4196,61,Irrigated
2008,RNIR,KS,RENO,MIDLAND,MG 4329NRR,4159,63,Irrigated
2008,RNIR,KS,RENO,PHILLIPS,439 NRS,4173,64,Irrigated
2008,RNIR,KS,RENO,OHLDE,O-3732,4183,62,Irrigated
2008,RNIR,KS,RENO,OHLDE,O-4232,4185,68,Irrigated
2008,RNIR,KS,RENO,MIDLAND,MG 4419NRS,4195,66,Irrigated
2008,RPDR,KS,REPUBLIC,TAYLOR,353RR,2670,59,Dryland
2008,RNIR,KS,RENO,MIDLAND,MG 4929NRS,4197,63,Irrigated
2008,RPDR,KS,REPUBLIC,ASGROW,AG4403,2014,61,Dryland
2008,RNIR,KS,RENO,MIDWEST SEED,GR4133,4094,61,Irrigated
2008,RNIR,KS,RENO,MIDLAND,MG 4289NRS,4157,67,Irrigated
2008,RNIR,KS,RENO,MIDWEST SEED,GR3833,4093,68,Irrigated
