,YEAR,LOC,STATE,COUNTY_CITY,BRAND,NAME,PCODE,YIELD,WATER_REGIME,PAVG,TW,MOIST,HT,HEAD
2323,1987,THI,KS,THOMAS,AGRIPRO,MESA,384,82,Irrigated,125,57,0,0,
2324,1987,THD,KS,THOMAS,BOUNTY,BH122,362,64,Dryland,105,58,0,0,
2325,1987,THD,KS,THOMAS,AGRIPRO,THUNDERBIRD,361,54,Dryland,89,59,0,0,
2326,1987,THD,KS,THOMAS,AGRIPRO,VICTORY,359,57,Dryland,94,58,0,0,
2327,1987,STI,KS,STAFFORD,AGRIPRO,THUNDERBIRD,361,40,Irrigated,104,56,0,0,
2328,1987,STI,KS,STAFFORD,AGRIPRO,STALLION,360,36,Irrigated,93,56,0,0,
2329,1987,STI,KS,STAFFORD,AGRIPRO,VICTORY,359,34,Irrigated,86,53,0,0,
2330,1987,STI,KS,STAFFORD,KANSAS,(S) CALDWELL,357,47,Irrigated,121,53,0,0,
2331,1987,STI,KS,STAFFORD,BOUNTY,205,353,41,Irrigated,105,54,0,0,
2332,1987,STI,KS,STAFFORD,NEBRASKA,SIOUXLAND,334,37,Irrigated,94,55,0,0,
2333,1987,STI,KS,STAFFORD,NEBRASKA,COLT,328,41,Irrigated,106,54,0,0,
2334,1987,STI,KS,STAFFORD,BOUNTY,301,326,42,Irrigated,108,54,0,0,
2335,1987,STI,KS,STAFFORD,OKLAHOMA,CHISHOLM,325,49,Irrigated,124,56,0,0,
2336,1987,STI,KS,STAFFORD,BOUNTY,BH122,362,44,Irrigated,112,54,0,0,
2337,1987,STI,KS,STAFFORD,TEXAS,TAM 108,324,46,Irrigated,117,51,0,0,
2338,1987,STI,KS,STAFFORD,TEXAS,TAM 107,285,38,Irrigated,96,53,0,0,
2339,1987,STI,KS,STAFFORD,KANSAS,(S) PIKE,259,48,Irrigated,123,54,0,0,
2340,1987,STI,KS,STAFFORD,AGRIPRO,HAWK,240,42,Irrigated,108,55,0,0,
2341,1987,STI,KS,STAFFORD,KANSAS,ARKAN,224,34,Irrigated,87,54,0,0,
2342,1987,STI,KS,STAFFORD,TEXAS,TAM 105,184,45,Irrigated,114,53,0,0,
2343,1987,STI,KS,STAFFORD,COLORADO,VONA,144,33,Irrigated,84,53,0,0,
2344,1987,STI,KS,STAFFORD,KANSAS,NEWTON,73,27,Irrigated,70,50,0,0,
2345,1987,STD,KS,STAFFORD,PIONEER,2157,399,43,Dryland,98,59,0,0,
2346,1987,STD,KS,STAFFORD,TEXAS,TAM 200,398,50,Dryland,114,59,0,0,
2347,1987,STI,KS,STAFFORD,AGRIPRO,MUSTANG,306,26,Irrigated,66,54,0,0,
2348,1987,STI,KS,STAFFORD,KANSAS,NORKAN,364,40,Irrigated,103,55,0,0,
2349,1987,STI,KS,STAFFORD,KANSAS,DODGE,365,22,Irrigated,57,53,0,0,
2350,1987,STI,KS,STAFFORD,OKLAHOMA,CENTURY,367,40,Irrigated,102,52,0,0,
2351,1987,THD,KS,THOMAS,BOUNTY,205,353,62,Dryland,102,58,0,0,
2352,1987,THD,KS,THOMAS,NEBRASKA,SIOUXLAND,334,52,Dryland,85,59,0,0,
2353,1987,THD,KS,THOMAS,NEBRASKA,COLT,328,63,Dryland,103,58,0,0,
2354,1987,THD,KS,THOMAS,NEBRASKA,CENTURA,327,60,Dryland,98,59,0,0,
2355,1987,THD,KS,THOMAS,BOUNTY,301,326,62,Dryland,101,58,0,0,
2356,1987,THD,KS,THOMAS,TEXAS,TAM 108,324,65,Dryland,106,57,0,0,
2357,1987,THD,KS,THOMAS,TEXAS,TAM 107,285,77,Dryland,127,58,0,0,
2358,1987,THD,KS,THOMAS,AGRIPRO,HAWK,240,61,Dryland,100,58,0,0,
2359,1987,THD,KS,THOMAS,NEBRASKA,BRULE,234,60,Dryland,98,57,0,0,
2360,1987,THD,KS,THOMAS,KANSAS,ARKAN,224,62,Dryland,101,57,0,0,
2361,1987,THD,KS,THOMAS,COLORADO,VONA,144,68,Dryland,111,59,0,0,
2362,1987,THD,KS,THOMAS,KANSAS,NEWTON,73,60,Dryland,98,59,0,0,
2363,1987,THD,KS,THOMAS,KANSAS,LARNED,69,64,Dryland,105,60,0,0,
2364,1987,THD,KS,THOMAS,KANSAS,SCOUT 66,11,54,Dryland,88,59,0,0,
2365,1987,STI,KS,STAFFORD,PIONEER,2157,399,38,Irrigated,98,54,0,0,
2366,1987,STI,KS,STAFFORD,TEXAS,TAM 200,398,37,Irrigated,94,54,0,0,
2367,1987,STI,KS,STAFFORD,KANSAS,KARL,396,47,Irrigated,121,57,0,0,
2368,1987,STI,KS,STAFFORD,AGSECO,7846,392,34,Irrigated,87,54,0,0,
2369,1987,STI,KS,STAFFORD,AGRIPRO,ABILENE,385,43,Irrigated,111,56,0,0,
2370,1987,STI,KS,STAFFORD,AGRIPRO,MESA,384,33,Irrigated,86,55,0,0,
2371,1987,STI,KS,STAFFORD,AGSECO,7837,378,42,Irrigated,109,55,0,0,
2372,1987,STD,KS,STAFFORD,AGSECO,7805,393,48,Dryland,108,57,0,0,
2373,1987,RND,KS,RENO,KANSAS,TRIUMPH 64,9,38,Dryland,107,62,0,0,
2374,1987,RPD,KS,REPUBLIC,KANSAS,NEWTON,73,41,Dryland,77,50,0,0,
2375,1987,RLD,KS,RILEY,KANSAS,KARL,396,74,Dryland,117,54,0,0,
2376,1987,FNI,KS,FINNEY,AGRIPRO,HAWK,240,35,Irrigated,91,50,0,0,
2377,1987,FNI,KS,FINNEY,KANSAS,ARKAN,224,30,Irrigated,76,49,0,0,
2378,1987,FNI,KS,FINNEY,TEXAS,TAM 105,184,51,Irrigated,131,49,0,0,
2379,1987,FNI,KS,FINNEY,COLORADO,VONA,144,32,Irrigated,83,50,0,0,
2380,1987,FNI,KS,FINNEY,KANSAS,NEWTON,73,35,Irrigated,90,50,0,0,
2381,1987,ELDF,KS,ELLIS,PIONEER,2157,399,50,Dryland,98,60,0,0,
2382,1987,ELDF,KS,ELLIS,TEXAS,TAM 200,398,65,Dryland,126,62,0,0,
2383,1987,ELDF,KS,ELLIS,AWWPA,(W) KS84HW196,397,62,Dryland,121,60,0,0,
2384,1987,ELDF,KS,ELLIS,KANSAS,KARL,396,55,Dryland,107,59,0,0,
2385,1987,FNI,KS,FINNEY,TEXAS,TAM 107,285,48,Irrigated,123,49,0,0,
2386,1987,ELDF,KS,ELLIS,AGSECO,7805,393,56,Dryland,108,58,0,0,
2387,1987,ELDF,KS,ELLIS,NEBRASKA,CODY,388,42,Dryland,81,57,0,0,
2388,1987,ELDF,KS,ELLIS,AMERICAN HYB,AH 135,386,36,Dryland,70,56,0,0,
2389,1987,ELDF,KS,ELLIS,AGRIPRO,ABILENE,385,59,Dryland,113,59,0,0,
2390,1987,ELDF,KS,ELLIS,AGRIPRO,MESA,384,65,Dryland,126,60,0,0,
2391,1987,ELDF,KS,ELLIS,AGSECO,7837,378,48,Dryland,94,58,0,0,
2392,1987,ELDF,KS,ELLIS,AGSECO,7833,377,47,Dryland,91,58,0,0,
2393,1987,ELDF,KS,ELLIS,QUANTUM,562,370,45,Dryland,88,56,0,0,
2394,1987,ELDF,KS,ELLIS,OKLAHOMA,CENTURY,367,57,Dryland,111,59,0,0,
2395,1987,ELDF,KS,ELLIS,KANSAS,DODGE,365,47,Dryland,92,58,0,0,
2396,1987,ELDF,KS,ELLIS,AGSECO,7846,392,57,Dryland,111,61,0,0,
2397,1987,ELDF,KS,ELLIS,KANSAS,NORKAN,364,46,Dryland,89,59,0,0,
2398,1987,FNI,KS,FINNEY,AGRIPRO,MUSTANG,306,35,Irrigated,91,51,0,0,
2399,1987,FNI,KS,FINNEY,OKLAHOMA,CHISHOLM,325,49,Irrigated,124,53,0,0,
2400,1987,FNI,KS,FINNEY,KANSAS,KARL,396,38,Irrigated,97,52,0,0,
2401,1987,FNI,KS,FINNEY,AGSECO,7805,393,37,Irrigated,95,50,0,0,
2402,1987,FNI,KS,FINNEY,AGSECO,7846,392,43,Irrigated,110,53,0,0,
2403,1987,FNI,KS,FINNEY,QUANTUM,XH699,391,51,Irrigated,131,52,0,0,
2404,1987,FNI,KS,FINNEY,QUANTUM,XH436,390,45,Irrigated,114,51,0,0,
2405,1987,FNI,KS,FINNEY,AMERICAN HYB,AH 135,386,27,Irrigated,68,51,0,0,
2406,1987,FNI,KS,FINNEY,AGRIPRO,ABILENE,385,43,Irrigated,110,52,0,0,
2407,1987,FNI,KS,FINNEY,AGRIPRO,MESA,384,51,Irrigated,129,53,0,0,
2408,1987,FNI,KS,FINNEY,AGSECO,7837,378,29,Irrigated,74,49,0,0,
2409,1987,FNI,KS,FINNEY,TEXAS,TAM 108,324,41,Irrigated,104,47,0,0,
2410,1987,FNI,KS,FINNEY,AGSECO,7833,377,43,Irrigated,110,50,0,0,
2411,1987,FNI,KS,FINNEY,KANSAS,DODGE,365,34,Irrigated,87,52,0,0,
2412,1987,FNI,KS,FINNEY,KANSAS,NORKAN,364,32,Irrigated,83,50,0,0,
2413,1987,FNI,KS,FINNEY,BOUNTY,BH122,362,42,Irrigated,108,49,0,0,
2414,1987,FNI,KS,FINNEY,AGRIPRO,THUNDERBIRD,361,41,Irrigated,105,53,0,0,
2415,1987,FNI,KS,FINNEY,AGRIPRO,STALLION,360,33,Irrigated,85,53,0,0,
2416,1987,FNI,KS,FINNEY,AGRIPRO,VICTORY,359,39,Irrigated,101,49,0,0,
2417,1987,FNI,KS,FINNEY,BOUNTY,205,353,41,Irrigated,104,50,0,0,
2418,1987,FNI,KS,FINNEY,NEBRASKA,SIOUXLAND,334,28,Irrigated,71,51,0,0,
2419,1987,FNI,KS,FINNEY,BOUNTY,301,326,35,Irrigated,91,49,0,0,
2420,1987,FNI,KS,FINNEY,OKLAHOMA,CENTURY,367,38,Irrigated,98,50,0,0,
2421,1987,ELDF,KS,ELLIS,BOUNTY,BH122,362,48,Dryland,93,58,0,0,
2422,1987,ELDF,KS,ELLIS,AGRIPRO,THUNDERBIRD,361,55,Dryland,107,61,0,0,
2423,1987,ELDF,KS,ELLIS,AGRIPRO,VICTORY,359,54,Dryland,104,58,0,0,
2424,1987,BRD,KS,BROWN,NEBRASKA,REDLAND,363,41,Dryland,80,56,0,0,
2425,1987,BRD,KS,BROWN,BOUNTY,BH122,362,34,Dryland,66,55,0,0,
2426,1987,BRD,KS,BROWN,AGRIPRO,THUNDERBIRD,361,57,Dryland,111,60,0,0,
2427,1987,BRD,KS,BROWN,AGRIPRO,VICTORY,359,55,Dryland,107,57,0,0,
2428,1987,BRD,KS,BROWN,KANSAS,(S) CALDWELL,357,49,Dryland,95,57,0,0,
2429,1987,BRD,KS,BROWN,BOUNTY,205,353,55,Dryland,106,58,0,0,
2430,1987,BRD,KS,BROWN,NEBRASKA,SIOUXLAND,334,49,Dryland,95,58,0,0,
2431,1987,BRD,KS,BROWN,NEBRASKA,COLT,328,49,Dryland,94,56,0,0,
2432,1987,BRD,KS,BROWN,NEBRASKA,CENTURA,327,47,Dryland,90,58,0,0,
2433,1987,BRD,KS,BROWN,KANSAS,NORKAN,364,58,Dryland,111,60,0,0,
2434,1987,BRD,KS,BROWN,BOUNTY,301,326,47,Dryland,90,58,0,0,
2435,1987,BRD,KS,BROWN,AGRIPRO,MUSTANG,306,55,Dryland,106,59,0,0,
2436,1987,BRD,KS,BROWN,TEXAS,TAM 107,285,49,Dryland,94,56,0,0,
2437,1987,BRD,KS,BROWN,AGRIPRO,HAWK,240,55,Dryland,106,58,0,0,
2438,1987,BRD,KS,BROWN,NEBRASKA,BRULE,234,44,Dryland,85,56,0,0,
2439,1987,BRD,KS,BROWN,KANSAS,ARKAN,224,50,Dryland,97,58,0,0,
2440,1987,BRD,KS,BROWN,TEXAS,TAM 105,184,55,Dryland,107,57,0,0,
2441,1987,BRD,KS,BROWN,KANSAS,NEWTON,73,58,Dryland,111,59,0,0,
2442,1987,BRD,KS,BROWN,KANSAS,LARNED,69,35,Dryland,67,57,0,0,
2443,1987,BRD,KS,BROWN,KANSAS,SCOUT 66,11,38,Dryland,73,57,0,0,
2444,1987,BRD,KS,BROWN,TEXAS,TAM 108,324,57,Dryland,110,55,0,0,
2445,1987,BRD,KS,BROWN,KANSAS,DODGE,365,54,Dryland,104,59,0,0,
2446,1987,BRD,KS,BROWN,OKLAHOMA,CENTURY,367,43,Dryland,84,58,0,0,
2447,1987,BRD,KS,BROWN,AGSECO,7837,378,49,Dryland,94,58,0,0,
2448,1987,ELDF,KS,ELLIS,BOUNTY,205,353,54,Dryland,105,57,0,0,
2449,1987,ELDF,KS,ELLIS,NEBRASKA,SIOUXLAND,334,49,Dryland,95,58,0,0,
2450,1987,ELDF,KS,ELLIS,NEBRASKA,COLT,328,45,Dryland,88,56,0,0,
2451,1987,ELDF,KS,ELLIS,BOUNTY,301,326,46,Dryland,90,56,0,0,
2452,1987,ELDF,KS,ELLIS,TEXAS,TAM 108,324,53,Dryland,103,56,0,0,
2453,1987,ELDF,KS,ELLIS,AGRIPRO,MUSTANG,306,52,Dryland,100,61,0,0,
2454,1987,ELDF,KS,ELLIS,TEXAS,TAM 107,285,61,Dryland,118,60,0,0,
2455,1987,ELDF,KS,ELLIS,AGRIPRO,HAWK,240,40,Dryland,77,57,0,0,
2456,1987,ELDF,KS,ELLIS,KANSAS,ARKAN,224,46,Dryland,90,57,0,0,
2457,1987,ELDF,KS,ELLIS,TEXAS,TAM 105,184,51,Dryland,99,59,0,0,
2458,1987,ELDF,KS,ELLIS,COLORADO,VONA,144,53,Dryland,103,61,0,0,
2459,1987,ELDF,KS,ELLIS,KANSAS,NEWTON,73,50,Dryland,97,59,0,0,
2460,1987,ELDF,KS,ELLIS,KANSAS,SCOUT 66,11,51,Dryland,98,60,0,0,
2461,1987,BRD,KS,BROWN,PIONEER,2157,399,56,Dryland,108,59,0,0,
2462,1987,BRD,KS,BROWN,KANSAS,KARL,396,53,Dryland,102,59,0,0,
2463,1987,BRD,KS,BROWN,HYBREX,8604,394,57,Dryland,109,60,0,0,
2464,1987,BRD,KS,BROWN,AGSECO,7846,392,61,Dryland,118,60,0,0,
2465,1987,BRD,KS,BROWN,AGRIPRO,ABILENE,385,61,Dryland,118,61,0,0,
2466,1987,BRD,KS,BROWN,AGRIPRO,MESA,384,58,Dryland,112,60,0,0,
2467,1987,BRD,KS,BROWN,AGRIPRO,TRAILBLAZER,383,59,Dryland,113,59,0,0,
2468,1987,BRD,KS,BROWN,KANSAS,(S) BECKER,379,63,Dryland,121,56,0,0,
2469,1987,FNI,KS,FINNEY,AWWPA,(W) KS84HW196,397,31,Irrigated,80,49,0,0,
2470,1987,FNI,KS,FINNEY,TEXAS,TAM 200,398,46,Irrigated,118,51,0,0,
2471,1987,ELDF,KS,ELLIS,KANSAS,LARNED,69,47,Dryland,91,59,0,0,
2472,1987,GRD,KS,GREELEY,KANSAS,LARNED,69,35,Dryland,103,58,0,0,
2473,1987,RLD,KS,RILEY,STAR SEED,830,281,61,Dryland,96,52,0,0,
2474,1987,RLD,KS,RILEY,KANSAS,(S) PIKE,259,49,Dryland,77,50,0,0,
2475,1987,RLD,KS,RILEY,AGRIPRO,HAWK,240,52,Dryland,81,48,0,0,
2476,1987,RLD,KS,RILEY,KANSAS,ARKAN,224,56,Dryland,87,50,0,0,
2477,1987,RLD,KS,RILEY,TEXAS,TAM 105,184,53,Dryland,83,47,0,0,
2478,1987,RLD,KS,RILEY,KANSAS,NEWTON,73,47,Dryland,75,47,0,0,
2479,1987,RLD,KS,RILEY,KANSAS,LARNED,69,44,Dryland,69,50,0,0,
2480,1987,RLD,KS,RILEY,KANSAS,SCOUT 66,11,43,Dryland,67,49,0,0,
2481,1987,HVD,KS,HARVEY,PIONEER,2157,399,33,Dryland,99,57,0,0,
2482,1987,RLD,KS,RILEY,TEXAS,TAM 107,285,66,Dryland,104,49,0,0,
2483,1987,HVD,KS,HARVEY,KANSAS,KARL,396,38,Dryland,115,58,0,0,
2484,1987,HVD,KS,HARVEY,HYBREX,8604,394,33,Dryland,100,57,0,0,
2485,1987,HVD,KS,HARVEY,AGSECO,7846,392,34,Dryland,103,57,0,0,
2486,1987,HVD,KS,HARVEY,QUANTUM,XH552,389,32,Dryland,96,57,0,0,
2487,1987,HVD,KS,HARVEY,AGRIPRO,ABILENE,385,36,Dryland,108,57,0,0,
2488,1987,HVD,KS,HARVEY,AGRIPRO,MESA,384,41,Dryland,123,58,0,0,
2489,1987,HVD,KS,HARVEY,AGRIPRO,TRAILBLAZER,383,32,Dryland,96,56,0,0,
2490,1987,HVD,KS,HARVEY,AGSECO,7837,378,27,Dryland,83,54,0,0,
2491,1987,HVD,KS,HARVEY,OKLAHOMA,CENTURY,367,39,Dryland,118,56,0,0,
2492,1987,HVD,KS,HARVEY,KANSAS,DODGE,365,28,Dryland,85,55,0,0,
2493,1987,RLD,KS,RILEY,PIONEER,2157,399,73,Dryland,114,54,0,0,
2494,1987,HVD,KS,HARVEY,KANSAS,NORKAN,364,25,Dryland,75,56,0,0,
2495,1987,RLD,KS,RILEY,AGRIPRO,MUSTANG,306,59,Dryland,92,52,0,0,
2496,1987,RLD,KS,RILEY,BOUNTY,301,326,60,Dryland,94,49,0,0,
2497,1987,GRD,KS,GREELEY,KANSAS,SCOUT 66,11,34,Dryland,101,57,0,0,
2498,1987,RLD,KS,RILEY,HYBREX,8604,394,72,Dryland,114,52,0,0,
2499,1987,RLD,KS,RILEY,AGSECO,7846,392,69,Dryland,109,52,0,0,
2500,1987,RLD,KS,RILEY,AMERICAN HYB,AH 135,386,66,Dryland,104,53,0,0,
2501,1987,RLD,KS,RILEY,AGRIPRO,ABILENE,385,80,Dryland,125,54,0,0,
2502,1987,RLD,KS,RILEY,AGRIPRO,MESA,384,70,Dryland,110,53,0,0,
2503,1987,RLD,KS,RILEY,AGRIPRO,TRAILBLAZER,383,58,Dryland,91,49,0,0,
2504,1987,RLD,KS,RILEY,KANSAS,(S) BECKER,379,79,Dryland,124,48,0,0,
2505,1987,RLD,KS,RILEY,AGSECO,7837,378,58,Dryland,91,48,0,0,
2506,1987,RLD,KS,RILEY,TEXAS,TAM 108,324,70,Dryland,110,47,0,0,
2507,1987,RLD,KS,RILEY,OKLAHOMA,CENTURY,367,72,Dryland,114,51,0,0,
2508,1987,RLD,KS,RILEY,KANSAS,NORKAN,364,45,Dryland,71,49,0,0,
2509,1987,RLD,KS,RILEY,BOUNTY,BH122,362,71,Dryland,112,50,0,0,
2510,1987,RLD,KS,RILEY,AGRIPRO,THUNDERBIRD,361,79,Dryland,125,56,0,0,
2511,1987,RLD,KS,RILEY,AGRIPRO,VICTORY,359,66,Dryland,105,48,0,0,
2512,1987,RLD,KS,RILEY,KANSAS,(S) COMPTON,358,71,Dryland,112,52,0,0,
2513,1987,RLD,KS,RILEY,KANSAS,(S) CALDWELL,357,83,Dryland,131,51,0,0,
2514,1987,RLD,KS,RILEY,BOUNTY,205,353,70,Dryland,110,49,0,0,
2515,1987,RLD,KS,RILEY,NEBRASKA,COLT,328,64,Dryland,101,49,0,0,
2516,1987,RLD,KS,RILEY,NEBRASKA,CENTURA,327,58,Dryland,91,50,0,0,
2517,1987,RLD,KS,RILEY,KANSAS,DODGE,365,47,Dryland,75,49,0,0,
2518,1987,HVD,KS,HARVEY,BOUNTY,BH122,362,32,Dryland,98,54,0,0,
2519,1987,RLD,KS,RILEY,NEBRASKA,SIOUXLAND,334,64,Dryland,101,52,0,0,
2520,1987,HVD,KS,HARVEY,AGRIPRO,STALLION,360,40,Dryland,120,57,0,0,
2521,1987,GRD,KS,GREELEY,OKLAHOMA,CENTURY,367,42,Dryland,123,55,0,0,
2522,1987,GRD,KS,GREELEY,KANSAS,DODGE,365,30,Dryland,87,57,0,0,
2523,1987,GRD,KS,GREELEY,KANSAS,NORKAN,364,31,Dryland,91,56,0,0,
2524,1987,GRD,KS,GREELEY,NEBRASKA,REDLAND,363,35,Dryland,104,54,0,0,
2525,1987,GRD,KS,GREELEY,BOUNTY,BH122,362,36,Dryland,107,55,0,0,
2526,1987,GRD,KS,GREELEY,AGRIPRO,THUNDERBIRD,361,30,Dryland,87,57,0,0,
2527,1987,GRD,KS,GREELEY,AGRIPRO,VICTORY,359,30,Dryland,88,57,0,0,
2528,1987,GRD,KS,GREELEY,BOUNTY,205,353,34,Dryland,100,56,0,0,
2529,1987,GRD,KS,GREELEY,NEBRASKA,SIOUXLAND,334,35,Dryland,103,54,0,0,
2530,1987,GRD,KS,GREELEY,NEBRASKA,COLT,328,31,Dryland,91,55,0,0,
2531,1987,GRD,KS,GREELEY,TEXAS,TAM 108,324,37,Dryland,109,53,0,0,
2532,1987,GRD,KS,GREELEY,AGRIPRO,MUSTANG,306,32,Dryland,92,57,0,0,
2533,1987,GRD,KS,GREELEY,TEXAS,TAM 107,285,41,Dryland,121,57,0,0,
2534,1987,GRD,KS,GREELEY,COLORADO,SANDY,244,35,Dryland,103,56,0,0,
2535,1987,GRD,KS,GREELEY,AGRIPRO,HAWK,240,36,Dryland,105,56,0,0,
2536,1987,GRD,KS,GREELEY,NEBRASKA,BRULE,234,36,Dryland,105,54,0,0,
2537,1987,GRD,KS,GREELEY,KANSAS,ARKAN,224,27,Dryland,78,55,0,0,
2538,1987,GRD,KS,GREELEY,TEXAS,TAM 105,184,40,Dryland,116,57,0,0,
2539,1987,GRD,KS,GREELEY,COLORADO,VONA,144,37,Dryland,107,57,0,0,
2540,1987,HVD,KS,HARVEY,AGRIPRO,THUNDERBIRD,361,36,Dryland,110,57,0,0,
2541,1987,GRD,KS,GREELEY,KANSAS,NEWTON,73,34,Dryland,100,56,0,0,
2542,1987,GRD,KS,GREELEY,QUANTUM,562,370,40,Dryland,117,56,0,0,
2543,1987,GRD,KS,GREELEY,AGSECO,7833,377,29,Dryland,85,56,0,0,
2544,1987,GRD,KS,GREELEY,BOUNTY,301,326,36,Dryland,106,55,0,0,
2545,1987,GRD,KS,GREELEY,AGRIPRO,MESA,384,33,Dryland,96,59,0,0,
2546,1987,HVD,KS,HARVEY,BOUNTY,205,353,37,Dryland,112,57,0,0,
2547,1987,GRD,KS,GREELEY,AGSECO,7837,378,30,Dryland,87,56,0,0,
2548,1987,HVD,KS,HARVEY,NEBRASKA,SIOUXLAND,334,31,Dryland,93,56,0,0,
2549,1987,HVD,KS,HARVEY,BOUNTY,301,326,30,Dryland,91,56,0,0,
2550,1987,HVD,KS,HARVEY,OKLAHOMA,CHISHOLM,325,43,Dryland,130,58,0,0,
2551,1987,HVD,KS,HARVEY,TEXAS,TAM 108,324,32,Dryland,96,53,0,0,
2552,1987,HVD,KS,HARVEY,AGRIPRO,VICTORY,359,33,Dryland,98,55,0,0,
2553,1987,HVD,KS,HARVEY,TEXAS,TAM 107,285,32,Dryland,98,54,0,0,
2554,1987,HVD,KS,HARVEY,AGRIPRO,HAWK,240,33,Dryland,101,55,0,0,
2555,1987,HVD,KS,HARVEY,KANSAS,ARKAN,224,27,Dryland,83,54,0,0,
2556,1987,HVD,KS,HARVEY,KANSAS,NEWTON,73,29,Dryland,88,55,0,0,
2557,1987,HVD,KS,HARVEY,AGRIPRO,MUSTANG,306,34,Dryland,103,56,0,0,
2558,1987,HVD,KS,HARVEY,KANSAS,LARNED,69,28,Dryland,86,56,0,0,
2559,1987,HVD,KS,HARVEY,KANSAS,SCOUT 66,11,26,Dryland,80,56,0,0,
2560,1987,GRD,KS,GREELEY,AWWPA,(W) KS84HW196,397,31,Dryland,92,57,0,0,
2561,1987,GRD,KS,GREELEY,KANSAS,KARL,396,26,Dryland,75,56,0,0,
2562,1987,GRD,KS,GREELEY,AGSECO,7805,393,33,Dryland,96,56,0,0,
2563,1987,GRD,KS,GREELEY,AGSECO,7846,392,37,Dryland,107,58,0,0,
2564,1987,GRD,KS,GREELEY,NEBRASKA,CODY,388,33,Dryland,98,55,0,0,
2565,1987,GRD,KS,GREELEY,AGRIPRO,ABILENE,385,38,Dryland,110,58,0,0,
2566,1987,GRD,KS,GREELEY,COLORADO,CARSON,387,31,Dryland,89,55,0,0,
2567,1988,RND,KS,RENO,OKLAHOMA,CENTURY,367,29,Dryland,104,52,0,0,
2568,1988,RND,KS,RENO,AGSECO,7837,378,24,Dryland,88,48,0,0,
2569,1988,RND,KS,RENO,AGRIPRO,MESA,384,38,Dryland,137,57,0,0,
2570,1988,RND,KS,RENO,AGRIPRO,ABILENE,385,31,Dryland,113,49,0,0,
2571,1988,RND,KS,RENO,AGSECO,7846,392,33,Dryland,120,50,0,0,
2572,1988,RND,KS,RENO,TEXAS,TAM 200,398,52,Dryland,187,57,0,0,
2573,1988,RND,KS,RENO,AWWPA,(W) KS84HW196,397,26,Dryland,94,53,0,0,
2574,1988,RND,KS,RENO,AWWPA,(W) RIO BLANCO,403,27,Dryland,99,51,0,0,
2575,1988,RND,KS,RENO,PIONEER,2157,399,32,Dryland,114,53,0,0,
2576,1988,RND,KS,RENO,BOUNTY,WH32362,407,28,Dryland,99,49,0,0,
